Government_School,Government_District,Government_Latitude,Government_Longitude,BEF_School,BEF_District,Distance_KM
GBPS TANG AMIN ABAD (APPOZAI),Zhob,31.3385633333333,69.4181033333333,Butt samazai,Zhob,3.49
GBPS TANG AMIN ABAD (APPOZAI),Zhob,31.3385633333333,69.4181033333333,Killi new abadi badinzai,Zhob,3.49
GBPS TANG AMIN ABAD (APPOZAI),Zhob,31.3385633333333,69.4181033333333,Landyan Babar,Zhob,3.49
GBPS TANG AMIN ABAD (APPOZAI),Zhob,31.3385633333333,69.4181033333333,Killi Bazlo Haji Khan,Zhob,3.5
GBPS TANG AMIN ABAD (APPOZAI),Zhob,31.3385633333333,69.4181033333333,warsak sabakzai,Zhob,3.49
GBPS TANG AMIN ABAD (APPOZAI),Zhob,31.3385633333333,69.4181033333333,Killi Khozakzai Wadani,Zhob,3.5
GBPS TANG AMIN ABAD (APPOZAI),Zhob,31.3385633333333,69.4181033333333,Killi Paswandai,Zhob,3.5
GBPS TANG AMIN ABAD (APPOZAI),Zhob,31.3385633333333,69.4181033333333,Killi Janbakhta Wala Akram,Zhob,3.5
GBPS TANG AMIN ABAD (APPOZAI),Zhob,31.3385633333333,69.4181033333333,Nashtrai Mir ali khail,Zhob,3.49
GBPS TANG AMIN ABAD (APPOZAI),Zhob,31.3385633333333,69.4181033333333,Killi Sarkai Wahza,Zhob,3.51
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Killi Mangalzai,Sherani,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Srey Toy Kamalzai,Sherani,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Rasta Wasta,Sherani,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Kaza Abdulla Khan,Sherani,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Sardar Qasim,Sherani,1.04
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Khani Kaza,Sherani,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Nargasi Talab,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Mashazai Malwar,Zhob,1.02
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Shenky Barad,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Killi Haidizai,Zhob,1.04
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Nargosai,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Zhar Gatkai,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Takai Babar,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Sharan Babkerkhal,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Shana Khazai,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Kashtot Malwar,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Ali khanzai,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Butt samazai,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Killi new abadi badinzai,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Landyan Babar,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Killi Bazlo Haji Khan,Zhob,1.04
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,warsak sabakzai,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Killi Khozakzai Wadani,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Killi Paswandai,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Killi Janbakhta Wala Akram,Zhob,1.03
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Nashtrai Mir ali khail,Zhob,1.02
GBPS RIAZ-UL-ALOOM,Zhob,31.337167623528,69.4440393798642,Killi Sarkai Wahza,Zhob,1.05
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Killi Mangalzai,Sherani,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Srey Toy Kamalzai,Sherani,0.44
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Rasta Wasta,Sherani,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Kaza Abdulla Khan,Sherani,0.44
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Sardar Qasim,Sherani,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Khani Kaza,Sherani,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Nargasi Talab,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Mashazai Malwar,Zhob,0.43
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Shenky Barad,Zhob,0.44
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Killi Haidizai,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Nargosai,Zhob,0.44
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Zhar Gatkai,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Takai Babar,Zhob,0.44
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Sharan Babkerkhal,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Shana Khazai,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Kashtot Malwar,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Ali khanzai,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Butt samazai,Zhob,0.44
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Killi new abadi badinzai,Zhob,0.44
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Landyan Babar,Zhob,0.44
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Killi Bazlo Haji Khan,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,warsak sabakzai,Zhob,0.44
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Killi Khozakzai Wadani,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Killi Paswandai,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Killi Janbakhta Wala Akram,Zhob,0.45
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Nashtrai Mir ali khail,Zhob,0.44
GBPS TALEEM UL QURAN,Zhob,31.33563608,69.44996492,Killi Sarkai Wahza,Zhob,0.46
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Killi Mangalzai,Sherani,1.32
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Srey Toy Kamalzai,Sherani,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Rasta Wasta,Sherani,1.32
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Kaza Abdulla Khan,Sherani,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Sardar Qasim,Sherani,1.32
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Khani Kaza,Sherani,1.32
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Nargasi Talab,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Mashazai Malwar,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Shenky Barad,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Killi Haidizai,Zhob,1.32
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Nargosai,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Zhar Gatkai,Zhob,1.32
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Takai Babar,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Sharan Babkerkhal,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Shana Khazai,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Kashtot Malwar,Zhob,1.32
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Ali khanzai,Zhob,1.32
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Butt samazai,Zhob,1.32
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Killi new abadi badinzai,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Landyan Babar,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Killi Bazlo Haji Khan,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,warsak sabakzai,Zhob,1.32
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Killi Khozakzai Wadani,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Killi Paswandai,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Killi Janbakhta Wala Akram,Zhob,1.33
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Nashtrai Mir ali khail,Zhob,1.34
GBPS MANDOKHAIL ABAD SHEIKH M AYOUB,Zhob,31.32377415,69.4589192,Killi Sarkai Wahza,Zhob,1.32
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Killi Mangalzai,Sherani,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Srey Toy Kamalzai,Sherani,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Rasta Wasta,Sherani,7.21
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Kaza Abdulla Khan,Sherani,7.23
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Sardar Qasim,Sherani,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Khani Kaza,Sherani,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Maratyan,Zhob,4.58
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Nargasi Talab,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Mashazai Malwar,Zhob,7.23
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Shenky Barad,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Killi Haidizai,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Nargosai,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Zhar Gatkai,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Takai Babar,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Sharan Babkerkhal,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Shana Khazai,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Kashtot Malwar,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Ali khanzai,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Butt samazai,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Killi new abadi badinzai,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Landyan Babar,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Killi Bazlo Haji Khan,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,warsak sabakzai,Zhob,7.22
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Killi Khozakzai Wadani,Zhob,7.23
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Killi Paswandai,Zhob,7.23
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Killi Janbakhta Wala Akram,Zhob,7.23
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Nashtrai Mir ali khail,Zhob,7.23
GBPS MANDE AKHTAR,Zhob,31.2833183333333,69.500565,Killi Sarkai Wahza,Zhob,7.21
GBPS VALMAI BABAR,Zhob,31.2918116666666,69.5960333333333,Pasta Sherani,Sherani,4.59
GBPS VALMAI BABAR,Zhob,31.2918116666666,69.5960333333333,Maratyan,Zhob,5.85
GBPS NAUYOBA JAN MUHAMMAD,Zhob,31.55118573,69.36017649,Killi Gharzghan Wali Akram,Zhob,4.7
GBPS ZARA BAYAN BABAR,Zhob,31.253995,69.5197816666666,Maratyan,Zhob,2.54
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Killi Mangalzai,Sherani,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Srey Toy Kamalzai,Sherani,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Rasta Wasta,Sherani,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Kaza Abdulla Khan,Sherani,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Sardar Qasim,Sherani,3.87
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Khani Kaza,Sherani,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Maratyan,Zhob,7.95
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Nargasi Talab,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Mashazai Malwar,Zhob,3.89
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Shenky Barad,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Killi Haidizai,Zhob,3.87
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Nargosai,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Zhar Gatkai,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Takai Babar,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Sharan Babkerkhal,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Shana Khazai,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Kashtot Malwar,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Ali khanzai,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Butt samazai,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Killi new abadi badinzai,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Landyan Babar,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Killi Bazlo Haji Khan,Zhob,3.87
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,warsak sabakzai,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Killi Khozakzai Wadani,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Killi Paswandai,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Killi Janbakhta Wala Akram,Zhob,3.88
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Nashtrai Mir ali khail,Zhob,3.89
GBPS ZAKO NIKHA ,Zhob,31.32091807,69.49185403,Killi Sarkai Wahza,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Killi Mangalzai,Sherani,3.86
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Srey Toy Kamalzai,Sherani,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Rasta Wasta,Sherani,3.86
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Kaza Abdulla Khan,Sherani,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Sardar Qasim,Sherani,3.86
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Khani Kaza,Sherani,3.86
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Maratyan,Zhob,7.96
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Nargasi Talab,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Mashazai Malwar,Zhob,3.88
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Shenky Barad,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Killi Haidizai,Zhob,3.86
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Nargosai,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Zhar Gatkai,Zhob,3.86
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Takai Babar,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Sharan Babkerkhal,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Shana Khazai,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Kashtot Malwar,Zhob,3.86
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Ali khanzai,Zhob,3.86
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Butt samazai,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Killi new abadi badinzai,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Landyan Babar,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Killi Bazlo Haji Khan,Zhob,3.86
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,warsak sabakzai,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Killi Khozakzai Wadani,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Killi Paswandai,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Killi Janbakhta Wala Akram,Zhob,3.87
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Nashtrai Mir ali khail,Zhob,3.88
GBPS SOHI SHEIKHAN NO 2,Zhob,31.32096629,69.49173478,Killi Sarkai Wahza,Zhob,3.85
GBPS SADDO ZAI BABAR,Zhob,31.2445799999999,69.5039216666666,Maratyan,Zhob,4.37
GBPS ALGAD PAYOZAI,Zhob,31.22218,69.518035,Maratyan,Zhob,5.28
GBPS OBASHTI JALANDAR,Zhob,31.5657684454485,69.3539535387938,Killi Gharzghan Wali Akram,Zhob,6.33
GBPS MALEZAI SYEDAN,Quetta,30.237947895659,66.9002329052569,Regai Beleli,Quetta,7.62
GBPS ALI MUHAMMAD KUCHLAK,Quetta,30.2984688846222,66.9295510397447,Regai Beleli,Quetta,7.75
GBPS ALI MUHAMMAD KUCHLAK,Quetta,30.2984688846222,66.9295510397447,Jamal Abad Autozai ,Quetta,9.37
GBPS AKBAR ABAD,Quetta,30.3528966412659,66.9396044316447,New Nasaran Jilani,Pishin,6.94
GBPS AKBAR ABAD,Quetta,30.3528966412659,66.9396044316447,Jamal Abad Autozai ,Quetta,4.15
GBPS MULLA ZAI,Quetta,30.3178983333333,66.9220016666666,Regai Beleli,Quetta,7.59
GBPS MULLA ZAI,Quetta,30.3178983333333,66.9220016666666,Jamal Abad Autozai ,Quetta,7.12
GBPS KILLI HAJI ABDUL ALI,Quetta,30.2478133333333,66.82226,Regai Beleli,Quetta,5.44
GBPS KILLI HALEEMA ZAI,Quetta,30.1811999999999,66.7774383333333,Killi Waris Khan,Mastung,9.02
GBPS RANDO ZAI,Quetta,30.2645116666666,66.832015,Regai Beleli,Quetta,3.37
GBPS SENJADI,Quetta,30.1579783333333,66.7992633333333,Killi Waris Khan,Mastung,8.37
GBMIDS BOLAN MILLS,Quetta,30.2694007618317,66.9382025999056,Regai Beleli,Quetta,8.86
GBMIDS GHAIB ZAI AGHBERG,Quetta,30.1794939943756,66.7739911837701,Killi Waris Khan,Mastung,8.7
GBMIDS KILLI ALI MUHAMMAD AGHBERG,Quetta,30.2037483333333,66.8271166666666,Regai Beleli,Quetta,9.89
GBMIDS RAGI NASARAN,Quetta,30.27436,66.89499,Regai Beleli,Quetta,4.74
GBPS ABDUL NABI,Quetta,30.1156044216713,66.7771247757213,Killi Waris Khan,Mastung,4.36
GBPS MUHAMMAD HASANI PANJPAI,Quetta,29.8843102851983,66.5211758080298,Killli M.Hassani Panjpai,Quetta,0.09
GBPS MUHAMMAD HASANI PANJPAI,Quetta,29.8843102851983,66.5211758080298,Killi Ali,Quetta,4.36
GBPS MUHAMMAD HASANI PANJPAI,Quetta,29.8843102851983,66.5211758080298,Killi Sher Dil,Quetta,6.16
GBPS ABDUL ZAI,Quetta,30.1629483333333,66.7952033333333,Killi Waris Khan,Mastung,8.45
GBPS JAHANGEER ABAD KUCHLAK,Quetta,30.3444813177236,66.9511442923744,New Nasaran Jilani,Pishin,7.45
GBPS JAHANGEER ABAD KUCHLAK,Quetta,30.3444813177236,66.9511442923744,Jamal Abad Autozai ,Quetta,5.59
GBPS MURYANI ABAD ALOZAI,Quetta,30.3452366666666,66.93539,New Nasaran Jilani,Pishin,7.88
GBPS MURYANI ABAD ALOZAI,Quetta,30.3452366666666,66.93539,Jamal Abad Autozai ,Quetta,4.62
GBPS ZAHIR LUMAR,Quetta,30.3552562305513,66.9301376441004,New Nasaran Jilani,Pishin,7.15
GBPS ZAHIR LUMAR,Quetta,30.3552562305513,66.9301376441004,Jamal Abad Autozai ,Quetta,3.41
GBPS BATINY KUCHLAK,Quetta,30.3929470439116,66.9597314513181,New Nasaran Jilani,Pishin,2.1
GBPS BATINY KUCHLAK,Quetta,30.3929470439116,66.9597314513181,Jamal Abad Autozai ,Quetta,4.78
GBPS DUMRAN KUCHLAK,Quetta,30.3770556379492,66.9549378434798,New Nasaran Jilani,Pishin,3.9
GBPS DUMRAN KUCHLAK,Quetta,30.3770556379492,66.9549378434798,Jamal Abad Autozai ,Quetta,4.18
GBMIDS ATO ZAI KUCHLAK,Quetta,30.360739915821,66.9284883891987,New Nasaran Jilani,Pishin,6.73
GBMIDS ATO ZAI KUCHLAK,Quetta,30.360739915821,66.9284883891987,Jamal Abad Autozai ,Quetta,2.81
GBPS NEW BALALEE,Quetta,30.2733483333333,66.9202383333333,Regai Beleli,Quetta,7.07
GBPS BALILEE,Quetta,30.2771135376439,66.9132942749632,Regai Beleli,Quetta,6.32
GBPS NOOR MUHAMMAD KILLI BARAT KUCHLAK,Quetta,30.3567183333333,66.9540733333333,New Nasaran Jilani,Pishin,6.07
GBPS NOOR MUHAMMAD KILLI BARAT KUCHLAK,Quetta,30.3567183333333,66.9540733333333,Jamal Abad Autozai ,Quetta,4.91
GBPS SUFI KUCHLAK,Quetta,30.2969750911877,66.9218982919227,Regai Beleli,Quetta,7.0
GBPS SUFI KUCHLAK,Quetta,30.2969750911877,66.9218982919227,Jamal Abad Autozai ,Quetta,9.43
GBPS KILLI MALIK ABDUL ALI,Quetta,30.3671062504872,66.9577942974865,New Nasaran Jilani,Pishin,4.87
GBPS KILLI MALIK ABDUL ALI,Quetta,30.3671062504872,66.9577942974865,Jamal Abad Autozai ,Quetta,4.71
GBPS KARAK KUCHLAK,Quetta,30.3341583333333,66.8965033333333,Regai Beleli,Quetta,6.6
GBPS KARAK KUCHLAK,Quetta,30.3341583333333,66.8965033333333,Jamal Abad Autozai ,Quetta,5.45
GBPS JALOGEER KUCHLAK,Quetta,30.422888312171,66.9341404733307,New Nasaran Jilani,Pishin,3.74
GBPS JALOGEER KUCHLAK,Quetta,30.422888312171,66.9341404733307,Killi Station yaro,Pishin,9.19
GBPS JALOGEER KUCHLAK,Quetta,30.422888312171,66.9341404733307,Jamal Abad Autozai ,Quetta,5.06
GBPS SANZAR KHAILAN KUCHLAK,Quetta,30.3608533333333,66.9535866666666,New Nasaran Jilani,Pishin,5.64
GBPS SANZAR KHAILAN KUCHLAK,Quetta,30.3608533333333,66.9535866666666,Jamal Abad Autozai ,Quetta,4.63
GBMIDS SAM KHAIL,Quetta,30.3434166666666,66.932235,New Nasaran Jilani,Pishin,8.19
GBMIDS SAM KHAIL,Quetta,30.3434166666666,66.932235,Regai Beleli,Quetta,9.86
GBMIDS SAM KHAIL,Quetta,30.3434166666666,66.932235,Jamal Abad Autozai ,Quetta,4.66
GBPS KILLI KATEER,Quetta,30.3439716666666,66.9335699999999,New Nasaran Jilani,Pishin,8.08
GBPS KILLI KATEER,Quetta,30.3439716666666,66.9335699999999,Jamal Abad Autozai ,Quetta,4.66
GBPS RAHIM GULL BALILEE,Quetta,30.2750170459388,66.9051822505414,Regai Beleli,Quetta,5.63
GBPS HAJI HASSAN KUCHLAK,Quetta,30.3546026076009,66.9507147782951,New Nasaran Jilani,Pishin,6.38
GBPS HAJI HASSAN KUCHLAK,Quetta,30.3546026076009,66.9507147782951,Jamal Abad Autozai ,Quetta,4.79
GBPS MALIK SAIF ULLAH KHAN KUCHLAK,Quetta,30.3792694885175,66.9747440750262,New Nasaran Jilani,Pishin,3.41
GBPS MALIK SAIF ULLAH KHAN KUCHLAK,Quetta,30.3792694885175,66.9747440750262,Jamal Abad Autozai ,Quetta,6.06
GBPS MALIK SHAHJAHAN KUCHLAK,Quetta,30.3877209502326,66.9624802690241,New Nasaran Jilani,Pishin,2.54
GBPS MALIK SHAHJAHAN KUCHLAK,Quetta,30.3877209502326,66.9624802690241,Jamal Abad Autozai ,Quetta,4.92
GBPS WAZIR ABAD KUCHLAK,Quetta,30.36445319,66.95095546,New Nasaran Jilani,Pishin,5.34
GBPS WAZIR ABAD KUCHLAK,Quetta,30.36445319,66.95095546,Jamal Abad Autozai ,Quetta,4.22
