Target_BEMIS_Code,SchoolName,District,CurrentLevel,RecommendedProgression,Gender,Priority,Target_School_Latitude,Target_School_Longitude,Total_Progression_Schools_Found,Analysis_Message,Nearest_Progression_School,Nearest_Progression_BEMIS_Code,Distance_to_Nearest_KM,Progression_School_District
11238,GBPS KILLI JANI KHAN(MACHI GORANI),DERA BUGTI,Primary,Middle,Boys,High,69.18418826,28.64355037,0,No Middle schools within 2.0km,,,,
