Target_BEMIS_Code,SchoolName,District,CurrentLevel,RecommendedProgression,Gender,Priority,Target_School_Latitude,Target_School_Longitude,Total_Progression_Schools_Found,Analysis_Message,Nearest_Progression_School,Nearest_Progression_BEMIS_Code,Distance_to_Nearest_KM,Progression_School_District
11238,GBPS KILLI JANI KHAN(MACHI GORANI),DERA BUGTI,Primary,Middle,Boys,High,69.18418826,28.64355037,2,Found 2 Middle schools within 5.0km,GBMIDS KILLI KAMBEER KHAN KEHZAI SUI,15556,2.16,DERA BUGTI
